timestamp,repetition,size_bytes,min_send,max_send,avg_send,std_dev_send,avg_buffer_setup,avg_wr_setup,avg_poll,window_init,rvsocket_setup,rvconnect,min_recv,max_recv,avg_recv,std_dev_recv,rvbind,rvaccept
14:53:09.035,10,4096,11.990,32.670,12.632,1.323,12.290,0.049,1854.089,209.770,5.820,9372.665,0.080,1825627.231,1850.081,57701.756,4.900,18743.771
14:53:11.190,10,16384,15.830,41.890,16.376,1.363,16.032,0.049,1854.082,218.020,6.030,9241.345,0.080,1822076.085,1853.925,57589.282,4.280,18914.551
14:53:13.351,10,65536,23.070,41.940,23.951,1.356,23.603,0.050,1853.487,213.730,5.910,9355.845,0.080,1815573.754,1861.777,57383.308,4.840,18873.681
14:53:15.552,10,262144,52.130,83.380,53.101,1.605,52.755,0.049,1857.971,212.480,7.140,9256.065,0.080,1801068.601,1899.365,56923.200,5.670,18867.301
14:53:17.914,10,1048576,133.160,189.200,169.989,2.832,169.603,0.051,1883.671,209.520,7.100,9457.305,0.270,1748699.925,2060.998,55261.214,4.560,18644.030

14:53:19.775,11,1,12.760,37.780,13.463,1.360,13.117,0.049,1564.087,219.000,6.130,9341.305,0.090,1535061.006,1560.685,48517.804,4.650,18864.521
14:53:21.921,11,4,12.620,44.240,13.504,1.446,13.165,0.049,1850.586,217.240,5.780,9344.885,0.090,1821520.164,1847.390,57571.901,4.850,18865.751
14:53:26.205,11,16,11.400,34.680,12.232,1.625,11.896,0.049,3988.100,212.470,6.020,9331.245,0.090,2138113.821,3983.306,88742.658,5.110,18850.401
14:53:28.364,11,64,13.100,30.510,13.595,1.075,13.258,0.049,1862.238,214.930,6.000,9187.935,0.080,1832974.183,1858.964,57933.923,4.870,18714.160
14:53:30.512,11,256,12.740,33.260,13.475,1.089,13.132,0.049,1840.173,210.100,5.710,20859.394,0.080,1810512.456,1836.356,57223.981,4.700,7333.992
14:53:32.659,11,1024,12.650,48.930,13.195,1.764,12.850,0.050,1851.152,216.810,5.610,9255.465,0.080,1821894.265,1847.365,57583.736,4.520,18952.731
14:53:34.810,11,4096,13.920,41.560,14.480,1.470,14.138,0.049,1850.837,220.670,5.900,9206.875,0.080,1820440.142,1848.494,57537.695,4.760,18909.211
14:53:36.960,11,16384,15.350,36.610,16.070,1.205,15.730,0.049,1849.818,221.390,5.840,9186.165,0.080,1817998.528,1849.387,57460.417,4.770,18787.831
14:53:39.122,11,65536,22.890,46.990,23.985,1.630,23.640,0.050,1853.398,220.560,5.750,9268.815,0.080,1815339.784,1861.633,57375.911,5.000,18902.961
14:53:41.322,11,262144,51.890,82.930,52.983,1.499,52.627,0.050,1828.802,215.840,6.860,9243.385,0.080,1771823.443,1869.773,55998.858,4.680,18928.341
